authors,date_download,date_publish,description,image_url,language,source_domain,body,title,url,source_url_hash
[],2025-10-22 13:05:09+00:00,2025-10-22 11:42:03+00:00,照顧弱勢孤兒，教會也要付出心力！世界無孤兒組織 (WWO) 長期推動弱勢者關懷事工，並將於11月9日舉辦「2025...,['https://anntw.com/articles/20251021-jYNv'],en,anntw.com,"世界無孤兒組織 (WWO) 將於11月9日舉辦「2025孤兒主日」。（Photo by ‪Salah Darwish on Unsplash under C.C License）
【台灣醒報記者莊宇欽綜合報導】照顧弱勢孤兒，教會也要付出心力！世界無孤兒組織 (WWO) 長期推動弱勢者關懷事工，並將於11月9日舉辦「2025孤兒主日」，呼籲全球教會為孤兒、弱勢兒童和家庭採取行動。對此，該組織特別設計「孤兒主日工具包」，以幫助教會落實孤兒關懷工作。
2025孤兒主日
《世界無孤兒組織》將11月9日訂為「2025孤兒主日」(Orphan Sunday 2025)，並呼籲全球教會為孤兒、弱勢兒童和家庭採取行動。
今年主題是「為孩子和堅強的家庭，攜手共進」，並以詩篇68:6「神使孤獨的人有家」為主題經文，邀請教會團結起來服事弱勢。
事實上，教會長期肩負照顧孤兒和弱勢兒童的使命，並以神的愛滿足他們的生活所需。對此，教會蒙召應透過建立事工項目，重視孤兒的身心健康和成長，以此來反映神的心意。
世界孤兒組織首席協調員弗里森強調，教會要攜手努力，除了確保每個孩子都能在安全、充滿愛的家庭中成長，也要帶來希望、愛和真正的支持，從而建立持久性的改變。
孤兒主日工具包
《基督日報》報導，據聯合國兒童基金會統計，全球有超過1.4億兒童失去父母，他們通常稱為「單親孤兒」或「雙親孤兒」，並面臨著缺乏教育、醫療保健和情感支持等困境。
為應對日益嚴重的孤兒危機，世界孤兒組織等非營利組織正在動員全球教會採取行動，並設計包含禱告指南、靈修文章和創意活動的「孤兒主日工具包」，以幫助教會落實孤兒關懷工作。
捐款成為醒報天使
由於熱心人與支持者的捐款，醒報的深度報導與客觀評論都是免費閱讀的，希望你也能加入「醒報天使」的行列，小額支持。我們會寄給您抵稅收據！",神叫孤獨的有家 定「孤兒主日」關懷弱勢,https://anntw.com/articles/20251021-jYNv,4b570e9b5b490f6297137eb7639676e7
[],2025-10-22 13:05:15+00:00,2025-09-30 17:20:00+00:00,「美國企業持續獲利，AI相關投資仍在加碼，AI類股還可以買！」凱基投顧董事長朱晏民30日於北威論壇強調，進入降息循...,['https://anntw.com/articles/20250930-5EGM'],en,anntw.com,"產業代表在北威論壇中預測，AI依舊帶領成長與投資動能，並注意美元可能有擴大降息的趨勢。（Photo by 呂翔禾／台灣醒報）




【台灣醒報記者呂翔禾台北報導】「美國企業持續獲利，AI相關投資仍在加碼，AI類股還可以買！」凱基投顧董事長朱晏民30日於北威論壇強調，進入降息循環下，美股科技、通訊服務、IT與非必須消費類股較有機會上漲，台股也受惠AI發展，未來還有機會保持成長動能；富邦金控首席經濟學家羅瑋則預測，聯準會明年若換新主席可能會擴大降息。



AI服務擴大投資



朱晏民表示，雖然川普在4月宣布對等關稅，但股票仍逆勢成長，原因他認為有AI公司的財報樂觀，還有相關公司繼續加碼投資，以及市場對於降息循環有很大的期待。朱晏民說，聯準會目前的降息比較像是風險管控，過去比較強調抑制通膨，但如今也看到就業風險，且住房、服務業通膨有趨緩，所以先降息。



「目前比較像是預防性降息！」朱晏民指出，通常降息是因為經濟衰退，但如今看來比較像是提前降息，以過去經驗來說，剛開始股市會有些震盪，但之後3到6個月股市的表現會不錯。另外，目前對美國今年經濟成長的預估也比過去樂觀，原因是因為AI撐起一片天，尤其是中小型雲端服務業公司開始擴大投資。



本益比仍在合理範圍



針對股市趨勢，朱晏民分析說，目前對於科技股比較有利，例如通訊服務、IT產業與非必須消費，雖然是形成泡沫的過程，但若以本益比來看，目前的比值大約是網路泡沫年代的一半，且目前雲端公司的投資現金流僅占60%，代表多數公司還不用舉債發展，因此他認為AI的投資動能還會持續。



至於台股方面，朱晏民預測，由於台灣基礎建設還在加碼，且台積電未來將推出2奈米晶片，去年的獲利成長將近41%，今年仍有機會維持10%以上。但他也提醒說，很多股票都在近5年的高峰值，在投資時還是要謹慎。



美明年會擴大降息？



富邦金控首席經濟學家羅瑋指出，美國股市在2025上半年因為DeepSeek、對等關稅、美國空襲伊朗等因素有不小震盪，但川普的經濟政策因為法案通過、財政壓力減輕、貿易談判有進展，且財政部長貝森特有效控制10年期公債殖利率、通膨惡化風險下降、以哈衝突並未延燒等因素，影響未若預期嚴峻。



羅瑋認為，去年降息4碼、今年有可能降息3碼，未來兩年有可能各降息1碼，但也可能因為聯準會主席換人而提前降息，甚至擴大降息到3碼。不過他也提醒，如果美國景氣與利差優勢不再，且市場對聯準會獨立性有疑慮，恐會影響市場美元資產持有，讓美元指數下跌。








捐款成為醒報天使

由於熱心人與支持者的捐款，醒報的深度報導與客觀評論都是免費閱讀的，希望你也能加入「醒報天使」的行列，小額支持。我們會寄給您抵稅收據！






相關新聞",獲利提升、有現金流 學者：AI產業值得投資,https://anntw.com/articles/20250930-5EGM,31d03bb0c44dda575ebf5d4cb95a2cdf
[],2025-10-22 13:05:21+00:00,2025-10-16 12:41:50+00:00,「雲嘉南在丹娜絲風災受損民宅1360戶，如今已完工1144戶！」行政院16日報告「雲嘉南災後復原」進度指出，修繕率...,['https://anntw.com/articles/20251016-gzkU'],en,anntw.com,"行政院16日簡報雲嘉南災後復原進度，並表示未來將修《廢棄物清理法》，將光電板納入應回收廢棄物。（中央社示意圖）




【台灣醒報記者呂翔禾台北報導】「雲嘉南在丹娜絲風災受損民宅1360戶，如今已完工1144戶！」行政院16日報告「雲嘉南災後復原」進度指出，修繕率已達84%、已經發放5.8萬件、14.4億元的家園慰助金，且12.1萬片光電板都清理完畢。行政院長卓榮泰也要求環境部研擬《廢棄物清理法》，將光電板納入清理範圍。



修繕完工1144戶



針對丹娜絲風災復原狀況，行政院工程會官員表示，前進指揮所已經核發58579件家園復原慰助金、核撥金額14.4億元，其中損壞面積20平方公尺以上經由政府媒合民宅修繕達1360戶，已經完工1144戶。後續再透過航拍判釋與實地走訪，主動針對尚未完成修繕災屋民眾協助與宣導，以確保協助每一位災屋民眾完成修繕需求。



除了房屋修繕外，農損救助與輔導、電信修復與環境清理，截至10月上旬止，農業救助已核撥30.18億元；光電板總受損約12.1萬片，已全數清理完成；另外，石綿建材廢棄物約17600公噸，已清運約16793公噸，電信基地台修復已修復11座，其餘預計10月31日前修復。



光電板應回收廢棄



行政院長卓榮泰表示，未來將請環境部提出《廢棄物清理法》修正草案，將光電板納入應回收廢棄物，並研議合理費率，以建立完整責任鏈。工程會另外提醒，家園復原慰助金專案，依據受損民宅損壞面積，發給受災戶每戶最高10萬元慰助金，弱勢戶再加發生活支援補助金10萬元。



丹娜絲風災及後續豪雨造成大量災損，農業損失約32.5億元，共造成近100萬戶停電、3499支電桿倒塌、7.3萬戶停水。丹娜絲在此次的災害造成台南滯洪池及魚塭的光電板共毀損14.5萬片，約有1322座基地台毀損，且電信業者光纖因部份附掛在台電電纜上，共超過2800根電纜毀損。








捐款成為醒報天使

由於熱心人與支持者的捐款，醒報的深度報導與客觀評論都是免費閱讀的，希望你也能加入「醒報天使」的行列，小額支持。我們會寄給您抵稅收據！






相關新聞",雲嘉南民宅修復84% 將修法以清理光電板,https://anntw.com/articles/20251016-gzkU,3e47ab4e3eb337ef2ecac2623133afa1
[],2025-10-22 13:05:28+00:00,,「台灣醒報」每日提供讀者15～25則精簡、純淨、深度的新聞。首創「五媒合一」形式經營，透過「網路」、「電子報」、「廣播」與「電視」，甚至「手機」等不同形式提供新聞，讓讀者接收清新優質的新聞訊息。,['https://anntw.com/images/logo-square.png'],en,anntw.com,"本報每天清晨蒐集國內聯合報、中國時報、自由時報與台灣醒報等四大報頭版，供大家比報參考。
《NBA開季系列3-1》休賽期驗收暑假作業
西區列強拚軍備競賽 
監院發表光電申設報告
促政院全力防範不法
潛艦國造急就章
誰欠誰一個道歉？
普發1萬元何時有？
民眾苦等一個答案
美矽光子技術先進
我可強化跨國科技合作
中國科技全方位突圍
與美國差距漸縮小
憂政經貿易不定性
蕭萬長：建永續良制
獲利提升、有現金流
學者：AI產業值得投資


（藍色電影院）《沒好婚姻》：刀刀都見骨




（社論）一體為民，中央與地方不宜相互掣肘




《寫在教師節前夕》你只要好好愛他們就是了




〈遇見美麗〉愛書人的魔幻基地—鍾書閣！




〈有鳳來影〉春風化雨的老師與怪獸家長的交戰",台灣醒報 Awakening News Networks,https://anntw.com/col/frontpageofmajornewspaperintaiwan,394af81344c5e13ed128427b2bfd5428
[],2025-10-22 13:05:34+00:00,,「台灣醒報」每日提供讀者15～25則精簡、純淨、深度的新聞。首創「五媒合一」形式經營，透過「網路」、「電子報」、「廣播」與「電視」，甚至「手機」等不同形式提供新聞，讓讀者接收清新優質的新聞訊息。,['https://anntw.com/images/logo-square.png'],en,anntw.com,"「從小沒有人教我們怎麼分辨假訊息，盼教育部將相關課程納入必修、培養師資！」國教盟與藍委羅廷瑋20日召開記者會指出，青年最關心「分辨網路資訊、預防詐騙與錯誤訊息」，但學校並沒有專門課程，呼籲教育部提供模組化...
「除了保母，居托中心訪員若觀察到兒童有異狀，也要盡通報義務！」立法院16日審查《兒童托育服務法》，其中第53條規定托育機構與居托人員（保母）要有通報兒童早療狀況的義務，但並未規範其他工作人員有相關義務，在...
「對基督的虔誠信仰，與對妻子的愛，讓前駐韓代表林尊賢即使面臨各種困難，都能順利度過！」外交部長林佳龍14日出席林尊賢《外交老兵─林尊賢回憶錄》新書出版時強調，林擔任外交官期間正是中華民國外交最風雨的日子。...
台灣將首度慶祝「作家節」，將有講座、工作坊、展覽等精彩活動！文化部與台灣文學館8日宣布首屆「台灣作家節」將於11月7日開跑，將邀請知名作家楊双子、陳雪、黃瀚嶢等人舉辦講座。文化部長李遠笑說，希望透過作家節...
「抖音容易推播大量涉及憂鬱、自殘等高風險內容，應建立監督與平台責任機制管理！」綠委林月琴、沈伯洋、林楚茵與國際特赦組織8日召開記者會，呼籲政府與平台業者正視數位演算法對兒少心理健康與隱私的潛在威脅；林月琴...
「我作為青年時的世界比現在單純很多，但你們可以用AI與科技創造更多機會！」副總統蕭美琴30日在台灣師大演講時，介紹台灣有關全社會防衛韌性的政策，包括民防手冊、防空警報等，還有闡述賴政府的青年政策，包括鼓勵...
年輕人容易吸加熱菸，台北市政府與董氏基金會決強化校園宣導，盼減少青年吸菸！董氏基金會主任林清麗24日強調，菸草中的尼古丁上癮後很難戒除，開始吸菸後平均持續上癮30年，因此年輕人成為菸商鎖定對象；北市衛生局...
「近20年來監試費、工作費等費用僅調漲約10%，學校幫教育部辦考試很心酸！」全教總理事長侯俊良23日召開記者會，批評學校雖承擔教育部委託的重大試務工作，但相關支給費用卻長期停滯、遠低於合理水準，呼籲教育部...
理律法律事務所25、26日慶賀創辦60周年舉行研討會，邀請前副總統蕭萬長致詞外，還有前行政院長陳冲、前司法院副院長蘇永欽，與和碩科技董事長童子賢與會。這場名為「永續發展-從法制到法治 以臻良制」的研討會，...
透過基因強化植物固碳效率，有望成為全球暖化新解方！由中研院院長廖俊智帶領的研究團隊，16日宣布以合成生物學方式設計人工固碳系統，首創自然界未曾有的「二碳」（C2）植物，使固碳效率提升達50%，生長速度與油...
軍人節軍人到文總，可以吃紅豆餅、喝現沖咖啡、玩紓壓球，還有放鬆身心的按摩！文化總會3日舉行「國軍英雄 感謝有你」敬軍活動，特別規劃3大體驗區：「元氣補充區」有多樣餐點免費領取、「壓力釋放區」與雙連視障關懷...
「全台僅5%學校符合教育部增設校安人力資格，盼儘速修法鬆綁、強化校園安全！」全教產理事長林惠蓉3日於記者會表示，教育部雖要以「增置學務人力」與「補助設置副組長」加強校安人力，但教育部僅補助30到50%經費...
「抗戰不是遙遠的戰爭，而是我們每一代人共同的記憶與責任。」史學家郭岱君31日演講八年對日抗戰史實，講題：「抗戰 誰的勝利？誰在書寫歷史？」她說，自從蔣介石的日記公開以後，世界終於有了中國觀點看抗戰歷史；蔣...
「目前高教面臨學制改革、缺乏治理彈性與資源等問題，《大學法》是時候大修了！」綠委范雲與學者吳瑞北、劉景寬、陳永森，學生代表黃莨騰與陳承等人召開記者會，提出高教缺乏學生代表、內部監督失靈等問題。劉景寬強調，...
學校未來可用機器人割草！台大體育室、機械系與優式機器人公司於25日正式啟動合作，將提供3台新世代割草機器人，可自動維護校園綠地，且還能成為機械系課程「智慧車輛設計與實務」課程的實驗平台；台大副校長丁詩同強...
李登輝基金會17日表示，將於10月13日在台北國家音樂廳舉辦「從台北市音樂季到總統府介壽館：2025年李登輝紀念音樂會」，邀請灣聲樂團與2016年伊莉莎白小提琴大賽優勝得主魏靖儀同台演出，重現李登輝在推動...
今年錄取缺額創新低！大學考試分發委員會13日公布分科測驗的錄取狀況，今年錄取率96.34%比去年高，缺額人數1220年則創下4年來新低，缺額學群主要以藝術與跨領域為主。另外，針對今年苗栗建臺高中誤填學生考...
「網路平台無償摘取新聞，利用新聞流量獲利，盼制定《新聞議價法》，讓媒體能分潤！」台大、政大、輔大與師大4校的新聞系學生與記者協會7日召開記者會，呼籲朝野制定《媒體議價法》。輔大學生郭思嫺強調，透過修法可與...
「當私校大學校長有爭議時，因為《大學法》無相關遴選規定，導致可無限連任，政府應立法管制！」高教工會5日召開記者會，研究員陳柏謙批評，《大學法》對私立大學校長遴選委員會如何組成、運作完全沒有規範，讓董事會可...
今年分科測驗物理比較簡單？大考中心29日公布114年分科測驗分數分布的分析，今年分科測驗報名人數比去年少2951人，由於今年新增數乙考科，讓選考4科的比例變成最多；另外，物理的頂標比去年高4級分，但大考中...
《NBA開季系列3-1》休賽期驗收暑假作業
西區列強拚軍備競賽 
監院發表光電申設報告
促政院全力防範不法
潛艦國造急就章
誰欠誰一個道歉？
普發1萬元何時有？
民眾苦等一個答案
美矽光子技術先進
我可強化跨國科技合作
中國科技全方位突圍
與美國差距漸縮小
憂政經貿易不定性
蕭萬長：建永續良制
獲利提升、有現金流
學者：AI產業值得投資


（藍色電影院）《沒好婚姻》：刀刀都見骨




（社論）一體為民，中央與地方不宜相互掣肘




《寫在教師節前夕》你只要好好愛他們就是了




〈遇見美麗〉愛書人的魔幻基地—鍾書閣！




〈有鳳來影〉春風化雨的老師與怪獸家長的交戰",台灣醒報 Awakening News Networks,https://anntw.com/categories/art-edu,3f4fff0cdda25a4c22330c6132db3fb9
[],2025-10-22 13:05:41+00:00,2025-10-14 16:41:32+00:00,「對基督的虔誠信仰，與對妻子的愛，讓前駐韓代表林尊賢即使面臨各種困難，都能順利度過！」外交部長林佳龍14日出席林尊...,['https://anntw.com/articles/20251014-EkrS'],en,anntw.com,"前駐韓代表林尊賢14日發表新書《外交老兵──林尊賢回憶錄》，多位前部長、大使都出席力挺。（Photo by 呂翔禾／台灣醒報）




【台灣醒報記者呂翔禾台北報導】「對基督的虔誠信仰，與對妻子的愛，讓前駐韓代表林尊賢即使面臨各種困難，都能順利度過！」外交部長林佳龍14日出席林尊賢《外交老兵─林尊賢回憶錄》新書出版時強調，林擔任外交官期間正是中華民國外交最風雨的日子。前外交部長、前監察院長錢復也致詞說，林待人友善、寬厚，還有太太林秀珠鼎力相助，是外交官的典範。



外交歷練豐富



林尊賢1930年出身在台中豐原，歷經台大政治系、政大國關所學業後，1955年進入外交部，曾任禮賓司副司長、亞太司司長、駐美副代表、加勒比海5國大使與駐韓代表，46年的外交歷練相當豐富。



現場也先進行感恩禮拜，並演唱了新聖詩184首「上帝疼痛哪會赫大」，並由牧師駱坤和講道、牧師紀彰龢祈禱、蔡政道祝禱、西羅亞詩班演唱詩歌「榮耀的日光」。



故事平實但不平淡



外交部長林佳龍表示，林尊賢雖謙稱是外交老兵，但他的故事平實但不平淡，他的一生記錄著中華民國半個世紀以上的奮鬥歷史，更讓各界知道無論天涯海角，都有外交官在替台灣打拼。他認為此書有3層意義，一是讓各界了解外交真相，外交不是抽象的國與國來往，而是具體的人與人互動。



另外，林佳龍說，書中展現外交官的心靈風景，雖然面臨漂泊、孤獨與壓力，但林尊賢在信仰的力量、家庭的支持與友情的溫暖下度過一個個難關。同時此書也呈現台灣的主體性，林尊賢曾說：「內部逐漸建立民主與本土意識，國際上才有真正立足之地。」



朋友、長官皆為師



前外交部長錢復也笑說，林尊賢待人友善、寬厚，是非常好的外交官。他認為是兩個原因所造成的，一是他是虔誠的基督徒，另外他的愛妻林秀珠，可以幫林尊賢講出很多「需要拉下臉講的重話」：前外交部長田弘茂則強調，林尊賢歷經的外交生涯，是台灣歷經最風風雨雨的時段。



現場冠蓋雲集，包括三三會理事長林伯豐、前國安會秘書長胡為真，以及許多前大使都前來出席。林尊賢笑說，他現在連30秒前講的話都會忘記，因此致詞簡短就好，他覺得自己一個人的時候會非常無助，但他很喜歡交朋友，因此感謝許多親朋好友，以及外交部服務期間的長官與同事。








捐款成為醒報天使

由於熱心人與支持者的捐款，醒報的深度報導與客觀評論都是免費閱讀的，希望你也能加入「醒報天使」的行列，小額支持。我們會寄給您抵稅收據！






相關新聞",林尊賢大使回憶錄 信仰與家庭成就人生,https://anntw.com/articles/20251014-EkrS,63cc9c95e0c7b36639dceed1a1e5d710
[],2025-10-22 13:05:48+00:00,2025-10-22 17:27:22+00:00,面對非洲豬瘟恐擴散，行政院長卓榮泰罕見在院內會議室召開記者會，說明因應作為！台中梧棲區爆發疑似非洲豬瘟疫情，卓榮泰...,['https://anntw.com/articles/20251022-yUjj'],en,anntw.com,"行政院長卓榮泰22日下午緊急召開記者會，要求各部會擴大追查非洲豬瘟案例。（Photo by 呂翔禾／台灣醒報）




【台灣醒報記者呂翔禾台北報導】面對非洲豬瘟恐擴散，行政院長卓榮泰罕見在院內會議室召開記者會，說明因應作為！台中梧棲區爆發疑似非洲豬瘟疫情，卓榮泰緊急於下午兩點半召開應變會議，並開放會議室讓記者採訪院長談話，而非另外在新聞中心舉行記者會，由於事態相當緊急。卓榮泰要求部會擴大追查、海關查驗，一定要讓國人安心。



國內疑出現非洲豬瘟案例，農業部22日表示，自10日至20日間，台中梧棲區一處養豬場共有117隻豬隻異常死亡，經獸醫研究所檢出非洲豬瘟核酸陽性反應。農業部宣布即日中午12時起，全國豬隻禁運禁宰5天，並全面禁止廚餘養豬；國內固定庫存一個月冷凍豬肉，庫存量仍足夠供應，另作為豬肉出口國責任，已暫停豬肉出口。



穩定供應釋出凍肉



卓榮泰緊急召開記者會、神情嚴肅地指出，面對可能的非洲豬瘟，包括農業部等各部會要穩定市場供應、釋出冷凍肉品，確保學校午餐優先供應豬肉，並在台中設立前進指揮所；另外也要定期向國人說明最新狀況，並進行必要的國際通報，還要透過會議討論為何如何合作因應疫情。



「台灣好不容易今年5月成為非疫區國家！」卓榮泰指出，從2018年防堵非洲豬瘟至今，台灣展現相當卓越的公衛成果，面對如此案例發生，需要展開最高警戒，進行有效的防範措施，不讓過去努力成果被抹煞，還要以最嚴謹的態度、最高的效率提出因應辦法。



強化邊境走私查緝



他要求各部門要加強對國人宣傳，避免不安情緒，強調市面上的肉絕對不會對人體造成傷害，也呼籲國人支持中央與地方各項防疫作為，各項有效的防堵措施一定要徹底執行、不能放鬆，重點環節要重新檢驗、強化邊境走私查緝與查驗頻率，做最有效的損害控管，進一步讓國人的安全有保障。








捐款成為醒報天使

由於熱心人與支持者的捐款，醒報的深度報導與客觀評論都是免費閱讀的，希望你也能加入「醒報天使」的行列，小額支持。我們會寄給您抵稅收據！






相關新聞




將派團隊赴美談判
卓揆：尚未打算救市




預算凍刪、報復心態
卓揆再開記者會砲轟",台中爆非洲豬瘟 卓揆開記者會安人心,https://anntw.com/articles/20251022-yUjj,dbd1400325a5c3a37017a9402d4afc68
[],2025-10-22 13:05:54+00:00,2025-10-21 13:43:00+00:00,「若國民黨新主席鄭麗文能與中國領導人習近平在主權不被侵犯、不改變台灣民主的前提見面，我們會很期待！」行政院長卓榮泰...,['https://anntw.com/articles/20251021-ie9r'],en,anntw.com,"行政院長卓榮泰21日表示，若國民黨新主席鄭麗文能與習近平對等、不侵犯主權與確保民主的見面，政府樂觀其成。（行政院提供）




【台灣醒報記者呂翔禾台北報導】「若國民黨新主席鄭麗文能與中國領導人習近平在主權不被侵犯、不改變台灣民主的前提見面，我們會很期待！」行政院長卓榮泰21日在立法院備詢前受訪說，民間團體跟中國的任何交流，只要合法合規，政府不會禁止；對於台美關稅談判進度，卓榮泰依舊三緘其口，僅表示會在健康、糧食安全與國家利益等前提下談。



盼鄭拿出選舉氣魄



卓榮泰21日到立法院進行施政總質詢。會前媒體詢問，國民黨新主席鄭麗文被認為是「紅統派」，還說願意跟中國國家主席習近平會面，是否會擔心接下來會影響台灣政局與立院生態？卓榮泰回應說，民間團體跟中國的任何交流，只要合法合規，政府不會禁止，希望鄭與中國的交流能合法合規。



「期待她拿出日前贏過國民黨五位主席候選人的力道，跟習近平見面！」卓榮泰強調，未來鄭麗文主席若有機會，能夠站在中華民國主權不被侵犯、剝奪，而且不會改變台灣人民自由、民主生活方式的前提下，與中國共產黨的習近平主席見面，讓雙方進行健康有序的交流的話，對此予以期待。



關稅談判確保健康



外傳台美關稅傳出有望以美規車進口零關稅、全面開放美豬，達成取消疊加稅率，媒體都相當關注談判進度。卓榮泰回應說，談判的進度持續在正面的進行中，行政院副院長鄭麗君所領軍的團隊也一直在做最後的書面文件彙整，但雙方還是秉持跟過去一樣的談判默契，因此不便對外透露。



卓揆強調，我方的立場在國家產業的利益之外，最重要的還是國人的健康跟糧食的安全，所以有關各個項目的任何談判，都會建立在這些原則上去進行，不會有特別的例外跟突出。








捐款成為醒報天使

由於熱心人與支持者的捐款，醒報的深度報導與客觀評論都是免費閱讀的，希望你也能加入「醒報天使」的行列，小額支持。我們會寄給您抵稅收據！






相關新聞




不排除人事調整
卓揆：會加強兩院溝通




鄭麗君：續爭取關稅
張惇涵盯緊各部會




將派團隊赴美談判
卓揆：尚未打算救市",鄭麗文料將訪中？ 卓揆：期待對等交流,https://anntw.com/articles/20251021-ie9r,5bf7cee7a894766b5fb36a04e6ce5b65
[],2025-10-22 13:06:01+00:00,2025-10-21 16:49:54+00:00,【台灣醒報記者呂翔禾特稿】潛艦國造近日因恐無法在11月準時交艦引發關注，有媒體認為主導政策的前總統蔡英文應給總統賴...,['https://anntw.com/articles/20251021-E1ZT'],en,anntw.com,"近來國防部坦承潛艦國造太過樂觀，凸顯過去制定政策、大罷免的的混亂與荒謬。（中央社示意圖）




【台灣醒報記者呂翔禾特稿】潛艦國造近日因恐無法在11月準時交艦引發關注，有媒體認為主導政策的前總統蔡英文應給總統賴清德道歉，也有媒體認為民進黨政府應對監督的在野黨道歉。當初前總統蔡英文對推動潛艦國造看來信心滿滿，還特別出席下水儀式，現任政府則是利用「潛艦國造」作為大罷免的宣傳，媒體都認為民進黨政府應該給全民一個道歉！



監督潛艦就是親中？



民進黨在大罷免期間，將潛艦國造當做建軍政策宣導，指控在野黨「刪光潛艦預算」，對於在野黨質疑交艦恐延宕的說法，還頻頻扣上「中共同路人」紅帽，國民黨不分區立委，亦是前海軍司令的陳永康曾建議後續艦建造期程須延長，從未受到重視，甚至還搶著編列7艘後續艦2840億元的預算，顯然是政治踐踏專業。



立院外交國防委員會21日安排潛艦國造公開詢答，國防部長顧立雄坦言，其他國家首度投入潛艦製造，第一艘至少要7年以上，我國當初則只設定5年，當初過於樂觀，恐無法在11月準時交艦。讓過去對潛艦國造多有質疑的國民黨立委馬文君、黃仁質疑，過去質疑潛艦被綠營側翼抨擊是錯假訊息，如今未準時交艦的政府是否才是錯假訊息的來源？顯得無比諷刺。



政治考量凌駕專業



由於我國外交處境艱困，無法像一般想要發展潛艦的國家，尋找先進國家合作，並引入對方的成熟設計，再逐步提升零件自製率，只能到處東拼西湊，但相關限制早已注定我國發展潛艦之路相當艱辛，但前總統蔡英文任內多次宣示推動「潛艦國造」的時間，大多與選舉有關，政治上的考量同樣已凌駕工程專業。



蔡總統雖然創下歷史上最高票連任，但從潛艦國造、非核家園與光電綠能，許多不恰當的政策的隱憂開始浮現，將「利多」提前到自己任內，繼任的總統賴清德在朝小野大、中美競爭加劇下，更顯得施政綁手綁腳，難有進一步突破。何況顧立雄在蔡前總統任內早是國安會秘書長，卻直到近日才被迫承認難準時交艦，豈非讓賴政府難堪？



政策膨風後果自負



海鯤號無法如期交艦，已是擺在眼前的事實，若國防部與台船能重新以專業檢討造艦時程，也許賴政府能跳脫蔡前總統的陰影。只不過，既然蔡前總統在拍攝競選影片時，已將帶領台灣的鑰匙交給賴總統，賴總統就該對過去的施政概括承受，為潛艦國造的輕率評估，鄭重向在野黨與全民道歉才是。








捐款成為醒報天使

由於熱心人與支持者的捐款，醒報的深度報導與客觀評論都是免費閱讀的，希望你也能加入「醒報天使」的行列，小額支持。我們會寄給您抵稅收據！






相關新聞




賴盼強化國防、撥補台電
藍委：未見善意




大罷免無法叫停？
籲綠善用行政權




重大問題神隱
賴清德缺領袖擔當？",潛艦國造急就章 誰欠誰一個道歉？,https://anntw.com/articles/20251021-E1ZT,5705940666efb553a2f6921d0fb61c10
[],2025-10-22 13:06:07+00:00,,「台灣醒報」每日提供讀者15～25則精簡、純淨、深度的新聞。首創「五媒合一」形式經營，透過「網路」、「電子報」、「廣播」與「電視」，甚至「手機」等不同形式提供新聞，讓讀者接收清新優質的新聞訊息。,['https://anntw.com/images/logo-square.png'],en,anntw.com,"每周一至周五出報，電子版會提前在每周日至周四21:00發送PDF版本到您的賴LINE∕信箱先睹為快，可下載收藏、轉寄友人。

本報實體報PDF有編排，有副刊，訂報者常可獲贈電影票、音樂會、展覽券。
支持優質新聞，一起守護台灣的新聞自由",台灣醒報 Awakening News Networks,https://anntw.com/subscribe,d63717ef3f6af278fec3b10f17f2766e
